Name,Score,Time,Link,Addr
폴바셋 페럼타워점,4.0,"영업시간 토,일 12:00 ~ 19:00",https://place.map.kakao.com/24580458,"
서울 중구 을지로5길 19 1층
(지번) 수하동 66
"
스타벅스 을지로내외빌딩R점,3.9,11/07(일),https://place.map.kakao.com/2084275814,"
서울 중구 을지로 51 1층
(지번) 을지로2가 6
"
작은물,4.5,화~일 13:00 ~ 22:00,https://place.map.kakao.com/1902404148,"
서울 중구 을지로16길 6 3층
(지번) 을지로3가 285-1
"
애드커피,3.9,,https://place.map.kakao.com/1990553063,"
서울 중구 을지로27길 29
(지번) 주교동 112
"
다만프레르 SFC점,4.1,일요일,https://place.map.kakao.com/27470558,"
서울 중구 세종대로 136 서울파이낸스센터 지하1층 107호
(지번) 무교동 97
"
도레도레 현대시티아울렛점,1.8,"토,일 10:30 ~ 21:20",https://place.map.kakao.com/674811001,"
서울 중구 장충단로13길 20 현대시티아울렛 지하1층
(지번) 을지로6가 17-2
"
폴바셋 서소문점,3.0,"영업시간 토,일 11:00 ~ 18:00",https://place.map.kakao.com/27165240,"
서울 중구 서소문로 116 유원빌딩 1층
(지번) 서소문동 75-95
"
산다미아노,4.0,"영업시간 토,일 10:00 ~ 20:00",https://place.map.kakao.com/12506689,"
서울 중구 정동길 9
(지번) 정동 17-1
"
투썸플레이스 명동대연각타워점,3.2,"토,일 08:00 ~ 23:00",https://place.map.kakao.com/404587168,"
서울 중구 퇴계로 97 고려대연각타워 1층
(지번) 충무로1가 25-5
"
을지다락,4.0,영업시간 매일 11:00 ~ 20:00,https://place.map.kakao.com/985836920,"
서울 중구 창경궁로5길 8
(지번) 산림동 18-1
"
크리에잇쿠키 광화문SFC몰점,3.7,"토,일 12:00 ~ 20:40",https://place.map.kakao.com/281300524,"
서울 중구 세종대로 136 파이낸스빌딩 지하 2층 218호
(지번) 태평로1가 84
"
스타벅스 무교동점,3.4,매일 07:00 ~ 21:00,https://place.map.kakao.com/8403570,"
서울 중구 무교로 21 코오롱빌딩 1층
(지번) 무교동 45
"
투썸플레이스 약수역점,2.1,"토,일 09:30 ~ 24:00",https://place.map.kakao.com/27321119,"
서울 중구 다산로 111 한미빌딩 1층
(지번) 신당동 368-16
"
신비안사주카페,1.9,"토,일 13:00 ~ 22:30",https://place.map.kakao.com/12684043,"
서울 중구 명동8가길 6 3층 302호
(지번) 충무로2가 65-2
"
투썸플레이스 충무로역점,3.1,매일 07:00 ~ 23:00,https://place.map.kakao.com/698212156,"
서울 중구 퇴계로 206
(지번) 필동2가 15-7
"
스타벅스 명동역점,4.0,"영업시간 토,일 09:00 ~ 19:00",https://place.map.kakao.com/19700434,"
서울 중구 퇴계로 101
(지번) 충무로1가 25-52
"
스타벅스 시청플러스점,4.0,"11/07(일), 11/13(토)",https://place.map.kakao.com/17884782,"
서울 중구 을지로 19 삼성화재삼성빌딩 1층
(지번) 을지로1가 50
"
로즈베리모어,2.9,"영업시간 월,화,수,목,금,일 12:00 ~ 19:00",https://place.map.kakao.com/1281306076,"
서울 중구 서애로 19-8
(지번) 필동3가 21-37
"
선셋레코드,4.6,매일 14:00 ~ 22:00,https://place.map.kakao.com/1899316781,"
서울 중구 을지로12길 11 2층
(지번) 을지로3가 320
"
반지대학 명동캠퍼스,0.0,매일 10:30 ~ 21:00,https://place.map.kakao.com/26527838,"
서울 중구 명동2길 52 대용빌딩 4층
(지번) 충무로1가 25-32
"
공차 시청점,3.8,"토,일 12:00 ~ 21:00",https://place.map.kakao.com/20245443,"
서울 중구 을지로1길 15
(지번) 을지로1가 37
"
가배도 명동점,4.4,매일 11:00 ~ 21:00,https://place.map.kakao.com/1911581917,"
서울 중구 퇴계로18길 10 1층
(지번) 남산동1가 5-2
"
할리스 을지로입구점,4.3,"토,일 10:00 ~ 22:00",https://place.map.kakao.com/1597859288,"
서울 중구 명동3길 23
(지번) 을지로2가 199-44
"
이지샐러드 시청점,4.1,"영업시간 토,일 09:00 ~ 17:00",https://place.map.kakao.com/1930862365,"
서울 중구 남대문로9길 40 센터플레이스 2층
(지번) 다동 155
"
백두강산,3.6,"월,일요일",https://place.map.kakao.com/384139093,"
서울 중구 수표로 22-6 재복빌딩 3층
(지번) 충무로3가 24-3
"
스타벅스 숭례문북창점,3.5,영업시간 일 08:00 ~ 18:00,https://place.map.kakao.com/724341363,"
서울 중구 세종대로12길 12
(지번) 남대문로4가 17-19
"
스타벅스 소공로북창점,4.1,영업시간 일 10:00 ~ 18:00,https://place.map.kakao.com/26410046,"
서울 중구 세종대로18길 32 1층,2층
(지번) 소공동 112-4
"
맥심플랜트,4.3,매일 10:00 ~ 22:00,https://place.map.kakao.com/711864705,"
서울 용산구 이태원로 250
(지번) 한남동 683-140
"
더로열푸드앤드링크,3.0,매일 10:00 ~ 21:00,https://place.map.kakao.com/27514796,"
서울 용산구 신흥로20길 37 1층
(지번) 후암동 406-58
"
사유,3.1,매일 11:00 ~ 22:00,https://place.map.kakao.com/256884650,"
서울 용산구 이태원로54길 5
(지번) 한남동 682-5
"
오리올,3.4,수~일 14:00 ~ 22:00,https://place.map.kakao.com/27436567,"
서울 용산구 신흥로20길 43
(지번) 후암동 406-99
"
오츠커피,4.5,"영업시간 토,일 12:00 ~ 20:00",https://place.map.kakao.com/1958239830,"
서울 용산구 원효로89길 13-12
(지번) 원효로1가 48-8
"
키에리 이태원점,1.8,영업시간 매일 13:00 ~ 20:00,https://place.map.kakao.com/800587300,"
서울 용산구 이태원로26길 16-8 1층
(지번) 이태원동 73-7
"
콩카페 이태원점,4.3,매일 11:00 ~ 22:00,https://place.map.kakao.com/1886309015,"
서울 용산구 녹사평대로 168-8 1,2층
(지번) 이태원동 34-54
"
버터북,2.7,영업시간 화~일 11:00 ~ 20:00,https://place.map.kakao.com/1349192932,"
서울 용산구 신흥로15길 20
(지번) 용산동2가 31-2
"
한남베르그,4.2,매일 12:00 ~ 21:00,https://place.map.kakao.com/1840672910,"
서울 용산구 이태원로54길 58-26 1층
(지번) 한남동 683-76
"
라페름,3.1,영업시간 일 11:30 ~ 20:00,https://place.map.kakao.com/27302891,"
서울 용산구 이태원로54길 32 202호
(지번) 한남동 683-8
"
아베크엘카페,4.2,일요일,https://place.map.kakao.com/26993980,"
서울 용산구 두텁바위로69길 29
(지번) 후암동 41-1
"
챔프커피 1작업실,2.1,영업시간 매일 10:00 ~ 19:30,https://place.map.kakao.com/1640456450,"
서울 용산구 우사단로10길 121 1층
(지번) 한남동 768-25
"
오잇,3.7,매일 12:00 ~ 21:00,https://place.map.kakao.com/1698143190,"
서울 용산구 신흥로 95
(지번) 용산동2가 1-471
"
바통 밀카페,2.5,"영업시간 토,일 10:00 ~ 20:00 · 브레이크타임 매일 16:00 ~ 17:00",https://place.map.kakao.com/1376560265,"
서울 용산구 한강대로15길 33
(지번) 한강로3가 40-198
"
노맨틱,3.9,영업시간 일 12:00 ~ 20:00,https://place.map.kakao.com/1363657336,"
서울 용산구 두텁바위로 59-1 2층
(지번) 후암동 255-14
"
카데뜨,3.9,"월,일요일",https://place.map.kakao.com/1516873614,"
서울 용산구 한강대로 200-1 1층
(지번) 한강로1가 14-30
"
서울루덴스,1.8,"토,일 12:00 ~ 04:00",https://place.map.kakao.com/19615417,"
서울 용산구 회나무로 69 지하1층
(지번) 이태원동 5-12
"
카키바움,3.6,영업시간 일 13:00 ~ 19:00,https://place.map.kakao.com/859448387,"
서울 용산구 한강대로52길 29
(지번) 한강로1가 225-1
"
33아파트먼트,3.8,영업시간 매일 09:00 ~ 18:00,https://place.map.kakao.com/101568646,"
서울 용산구 한남대로27길 33 1층
(지번) 한남동 729-68
"
원인어밀리언,3.0,일 12:00 ~ 22:00,https://place.map.kakao.com/2010021183,"
서울 용산구 이태원로54길 31 지하1층
(지번) 한남동 684-62
"
씨스루 이태원본점,3.8,매일 12:00 ~ 22:00,https://place.map.kakao.com/678639192,"
서울 용산구 장문로 84 3층
(지번) 보광동 216-108
"
때가이르매 숙대점,2.7,"토,일 12:00 ~ 21:30",https://place.map.kakao.com/1240018987,"
서울 용산구 두텁바위로 8 4층
(지번) 남영동 8-2
"
테이프,3.6,"월,화,수,목,일 12:00 ~ 24:00",https://place.map.kakao.com/1187934853,"
서울 용산구 이태원로14길 21 2층
(지번) 이태원동 63-5
"
헬카페스피리터스,3.5,매일 11:30 ~ 22:00,https://place.map.kakao.com/251037961,"
서울 용산구 이촌로 248 한강맨션 31동 208호
(지번) 이촌동 300-23
"
팬케익오리지널스토리 한남점,3.9,영업시간 매일 09:00 ~ 14:30,https://place.map.kakao.com/11831542,"
서울 용산구 독서당로 67
(지번) 한남동 261-6
"
카페노티드 한남점,3.7,매일 10:00 ~ 21:00,https://place.map.kakao.com/335734051,"
서울 용산구 대사관로5길 12 2층
(지번) 한남동 684-77
"
울프소셜클럽,4.3,일 12:00 ~ 21:00,https://place.map.kakao.com/286382926,"
서울 용산구 한남대로 158
(지번) 한남동 795-2
"
헬카페,3.4,"토,일 12:00 ~ 22:00",https://place.map.kakao.com/25548485,"
서울 용산구 보광로 76
(지번) 보광동 238-43
"
보일링팟 용산점,3.3,매일 09:00 ~ 22:00,https://place.map.kakao.com/1524936526,"
서울 용산구 한강대로38가길 31
(지번) 한강로2가 148-1
"
북파크,4.0,화~일 11:00 ~ 22:00,https://place.map.kakao.com/1559187561,"
서울 용산구 이태원로 294 2층
(지번) 한남동 727-56
"
뉴오리진 동부이촌점,4.2,매일 09:00 ~ 21:00,https://place.map.kakao.com/869574538,"
서울 용산구 이촌로 208 1,2층
(지번) 이촌동 302-43
"
두화당,4.0,화~일 12:00 ~ 22:00,https://place.map.kakao.com/1633321287,"
서울 용산구 백범로87길 25 1층
(지번) 원효로1가 57-10
"
바마셀,4.3,"영업시간 토,일 11:00 ~ 19:00",https://place.map.kakao.com/1285150992,"
서울 용산구 원효로89길 12
(지번) 원효로1가 38-5
"
삼층로비,4.0,"토,일 12:00 ~ 21:00",https://place.map.kakao.com/1784875766,"
서울 용산구 한강대로15길 19-19 3층
(지번) 한강로3가 40-642
"
앤더슨씨,3.0,매일 10:00 ~ 22:00,https://place.map.kakao.com/615331062,"
서울 용산구 한남대로 91
(지번) 한남동 699-17
"
아러바우트 한남,3.6,수~일 10:00 ~ 21:00,https://place.map.kakao.com/206471252,"
서울 용산구 대사관로8길 15
(지번) 한남동 665-29
"
선데이아보,4.3,"영업시간 토,일 09:00 ~ 20:00",https://place.map.kakao.com/1678198142,"
서울 용산구 회나무로13길 52-43 1층
(지번) 이태원동 260-124
"
콘하스 한남,3.3,매일 10:00 ~ 22:00,https://place.map.kakao.com/1935364674,"
서울 용산구 이태원로55나길 22
(지번) 한남동 744-16
"
무진장,4.3,매일 12:00 ~ 22:00,https://place.map.kakao.com/954423286,"
서울 용산구 녹사평대로 168-18
(지번) 이태원동 34-58
"
보마켓 경리단점,2.8,영업시간 매일 10:00 ~ 20:00,https://place.map.kakao.com/2095380948,"
서울 용산구 녹사평대로 286
(지번) 이태원동 728-2
"
도렐 육지2호점,2.8,"토,일 10:00 ~ 20:30",https://place.map.kakao.com/926051759,"
서울 용산구 한강대로 100 아모레퍼시픽빌딩 지하1층
(지번) 한강로2가 424
"
케이투원투,2.8,매일 10:00 ~ 23:00,https://place.map.kakao.com/1768894016,"
서울 용산구 녹사평대로26길 36
(지번) 이태원동 36-35
"
오랑오랑,3.7,매일 11:00 ~ 21:00,https://place.map.kakao.com/27495682,"
서울 용산구 신흥로 95-21
(지번) 용산동2가 1-62
"
어프로치커피,3.5,매일 10:00 ~ 22:00,https://place.map.kakao.com/1884738430,"
서울 용산구 한강대로40길 18-3
(지번) 한강로2가 154
"
그레트힐란,2.4,"토,일 12:00 ~ 24:00",https://place.map.kakao.com/24976020,"
서울 용산구 회나무로 60-1
(지번) 이태원동 229-17
"
낙하산커피,3.9,영업시간 매일 11:00 ~ 19:00,https://place.map.kakao.com/1677421407,"
서울 용산구 한강대로46길 25 101호
(지번) 한강로2가 83-4
"
한남작업실,3.9,매일 11:00 ~ 22:00,https://place.map.kakao.com/1151652295,"
서울 용산구 이태원로55나길 7 1층
(지번) 한남동 745-2
"
블루보틀 한남카페,3.9,영업시간 매일 09:00 ~ 20:00,https://place.map.kakao.com/536708775,"
서울 용산구 한남대로 91 나인원 한남아파트 지하1층
(지번) 한남동 829
"
도깨비코티지,4.2,영업시간 매일 10:00 ~ 20:00,https://place.map.kakao.com/1433327169,"
서울 용산구 소월로2나길 6-1
(지번) 후암동 435
"
후디구디,3.9,화~일 12:00 ~ 22:00,https://place.map.kakao.com/1537349978,"
서울 용산구 한강대로84길 14 2층
(지번) 남영동 59-2
"
카페틸데,4.5,영업시간 화~일 12:00 ~ 19:00,https://place.map.kakao.com/350196267,"
서울 용산구 청파로43가길 23 1층
(지번) 청파동3가 107-44
"
올댓재즈,3.5,"월,화,수,목,일 18:00 ~ 01:00",https://place.map.kakao.com/11183964,"
서울 용산구 이태원로27가길 12 3층
(지번) 이태원동 112-4
"
로우커피한남,4.0,화~일 11:00 ~ 22:00,https://place.map.kakao.com/1200253808,"
서울 용산구 이태원로54길 26 지하 1층
(지번) 한남동 683-5
"
팬케이크샵,4.0,일 12:00 ~ 21:00,https://place.map.kakao.com/1744219383,"
서울 용산구 녹사평대로40다길 2
(지번) 이태원동 455-1
"
리틀파르크,3.5,"토,일 10:00 ~ 21:00",https://place.map.kakao.com/530865934,"
서울 용산구 효창원로64길 6
(지번) 효창동 5-104
"
커피앳웍스 동부이촌동점,3.1,매일 07:00 ~ 22:30,https://place.map.kakao.com/1013375282,"
서울 용산구 이촌로 224
(지번) 이촌동 300-27
"
다과상사,3.8,"토,일 08:00 ~ 22:00",https://place.map.kakao.com/789505711,"
서울 용산구 백범로 291 1층
(지번) 효창동 74
"
아이라이크마운틴,3.9,영업시간 매일 10:00 ~ 19:00,https://place.map.kakao.com/1249165296,"
서울 용산구 대사관로6가길 9
(지번) 한남동 753-9
"
타자기,4.1,영업시간 수~일 12:00 ~ 20:00,https://place.map.kakao.com/1364425160,"
서울 용산구 신흥로 97-5 2층
(지번) 용산동2가 1-508
"
무자비,4.1,매일 12:00 ~ 23:00,https://place.map.kakao.com/1985280428,"
서울 용산구 한강대로84길 11-18
(지번) 남영동 40-3
"
골드문커피,4.3,"영업시간 토,일 12:00 ~ 18:00",https://place.map.kakao.com/1343541111,"
서울 용산구 한강대로14길 12 1,2층
(지번) 한강로3가 65-157
"
스타벅스 서울역동자동점,3.1,"영업시간 토,일 08:00 ~ 20:00",https://place.map.kakao.com/23773454,"
서울 용산구 한강대로 372 센트레빌 아스테리움 서울 KDB생명타워 1층
(지번) 동자동 45
"
코뮨,3.8,"영업시간 월,수,목,일 11:00 ~ 20:00",https://place.map.kakao.com/1390066469,"
서울 용산구 이태원로49길 14-2 1층
(지번) 한남동 743-34
"
오리올케이크,3.2,"월,화,수,목,일 12:00 ~ 21:00",https://place.map.kakao.com/249035173,"
서울 용산구 신흥로 95-7
(지번) 용산동2가 1-40
"
스타벅스 동빙고점,3.9,매일 07:00 ~ 21:00,https://place.map.kakao.com/7977694,"
서울 용산구 장문로 12
(지번) 동빙고동 10-8
"
카페틸데,4.5,영업시간 화~일 12:00 ~ 19:00,https://place.map.kakao.com/350196267,"
서울 용산구 청파로43가길 23 1층
(지번) 청파동3가 107-44
"
올댓재즈,3.5,"월,화,수,목,일 18:00 ~ 01:00",https://place.map.kakao.com/11183964,"
서울 용산구 이태원로27가길 12 3층
(지번) 이태원동 112-4
"
로우커피한남,4.0,화~일 11:00 ~ 22:00,https://place.map.kakao.com/1200253808,"
서울 용산구 이태원로54길 26 지하 1층
(지번) 한남동 683-5
"
팬케이크샵,4.0,일 12:00 ~ 21:00,https://place.map.kakao.com/1744219383,"
서울 용산구 녹사평대로40다길 2
(지번) 이태원동 455-1
"
리틀파르크,3.5,"토,일 10:00 ~ 21:00",https://place.map.kakao.com/530865934,"
서울 용산구 효창원로64길 6
(지번) 효창동 5-104
"
커피앳웍스 동부이촌동점,3.1,매일 07:00 ~ 22:30,https://place.map.kakao.com/1013375282,"
서울 용산구 이촌로 224
(지번) 이촌동 300-27
"
다과상사,3.8,"토,일 08:00 ~ 22:00",https://place.map.kakao.com/789505711,"
서울 용산구 백범로 291 1층
(지번) 효창동 74
"
아이라이크마운틴,3.9,영업시간 매일 10:00 ~ 19:00,https://place.map.kakao.com/1249165296,"
서울 용산구 대사관로6가길 9
(지번) 한남동 753-9
"
타자기,4.1,영업시간 수~일 12:00 ~ 20:00,https://place.map.kakao.com/1364425160,"
서울 용산구 신흥로 97-5 2층
(지번) 용산동2가 1-508
"
무자비,4.1,매일 12:00 ~ 23:00,https://place.map.kakao.com/1985280428,"
서울 용산구 한강대로84길 11-18
(지번) 남영동 40-3
"
골드문커피,4.3,"영업시간 토,일 12:00 ~ 18:00",https://place.map.kakao.com/1343541111,"
서울 용산구 한강대로14길 12 1,2층
(지번) 한강로3가 65-157
"
스타벅스 서울역동자동점,3.1,"영업시간 토,일 08:00 ~ 20:00",https://place.map.kakao.com/23773454,"
서울 용산구 한강대로 372 센트레빌 아스테리움 서울 KDB생명타워 1층
(지번) 동자동 45
"
코뮨,3.8,"영업시간 월,수,목,일 11:00 ~ 20:00",https://place.map.kakao.com/1390066469,"
서울 용산구 이태원로49길 14-2 1층
(지번) 한남동 743-34
"
오리올케이크,3.2,"월,화,수,목,일 12:00 ~ 21:00",https://place.map.kakao.com/249035173,"
서울 용산구 신흥로 95-7
(지번) 용산동2가 1-40
"
스타벅스 동빙고점,3.9,매일 07:00 ~ 21:00,https://place.map.kakao.com/7977694,"
서울 용산구 장문로 12
(지번) 동빙고동 10-8
"
스타벅스 한남동R,3.7,일 08:00 ~ 21:00,https://place.map.kakao.com/1664906329,"
서울 용산구 독서당로 94
(지번) 한남동 36-7
"
스타벅스 신용산역점,4.4,"토,일 08:00 ~ 21:00",https://place.map.kakao.com/466802634,"
서울 용산구 한강대로 95
(지번) 한강로2가 332-4
"
베르트,3.7,영업시간 일 10:00 ~ 18:00,https://place.map.kakao.com/1676575919,"
서울 용산구 한강대로62다길 9
(지번) 한강로1가 205-1
"
티라벤토,3.1,일요일,https://place.map.kakao.com/243851901,"
서울 용산구 녹사평대로26길 77-6
(지번) 이태원동 96-72
"
콰르텟 사운즈한남점,3.4,매일 09:00 ~ 22:00,https://place.map.kakao.com/457667590,"
서울 용산구 대사관로 35 BC동 1층
(지번) 한남동 657-128
"
시엠프레꼬모도밍고,3.3,영업시간 화~일 12:00 ~ 19:00,https://place.map.kakao.com/301882403,"
서울 용산구 후암로34길 11
(지번) 후암동 41-2
"
